User:
nsb37
Hostname:

CPU info:
Architecture:          x86_64
CPU op-mode(s):        32-bit, 64-bit
Byte Order:            Little Endian
CPU(s):                16
On-line CPU(s) list:   0-15
Thread(s) per core:    2
Core(s) per socket:    8
Socket(s):             1
NUMA node(s):          1
Vendor ID:             GenuineIntel
CPU family:            6
Model:                 85
Model name:            Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz
Stepping:              4
CPU MHz:               1535.765
Computation started at:
Wed 25 Nov 11:26:53 GMT 2020
git commit: 2dc9da2c14d8b29bbb58a979480699b27e79f1a4, branch: master, compiled at: Wed 25 Nov 11:13:16 GMT 2020

Number of MPI processes used: 4

{
    "sampling": {
        "tau": "0.001",
        "maxIter": "15000",
        "seed": "300",
        "shiftDamping": "0.01",
        "initialShift": "0.0",
        "initialPop": "500.0",
        "targetPop": "10000.0",
        "mainMemoryFac": "10.0",
        "spawnMemoryFac": "10.0",
        "initiator": "true",
        "heatBath": "true"
    }
}

Starting heat bath construction
Heat bath construction done
Hartree--Fock energy: -76.0268

Starting heat bath excitation generator construction...
Heat bath excitation generator construction finished.
#  1. Iter     2. nDets  3. nSpawned           4. Shift_1        5. nWalkers_1      6. Energy_Num_1    7. Energy_Denom_1    8. Time
      4692         8760         7431       -76.1977143776     10156.0094204664    -31324.1934123461       410.8517136738     0.0041
      4693         8760         7394       -76.1990201260     10157.3356263653    -31323.1635196630       410.8390154655     0.0042
      4694         8760         7323       -76.1919425555     10150.1492438835    -31335.8573360135       411.0060544388     0.0041
      4695         8760         7481       -76.2060216392     10164.4497885440    -31346.6273389024       411.1473938346     0.0041
      4696         8760         7430       -76.2138207827     10172.3802809532    -31344.6849298116       411.1224728293     0.0041
      4697         8760         7517       -76.1986750827     10156.9851603318    -31342.8512000227       411.0989552236     0.0041
      4698         8760         7501       -76.2104603045     10168.9624490435    -31342.6477332203       411.0964643772     0.0041
      4699         8760         7417       -76.2179637033     10176.5954903625    -31344.7970194120       411.1239788734     0.0041
      4700         8760         7403       -76.2339219453     10192.8485127689    -31342.1400295948       411.0880224095     0.0042
      4701         8760         7358       -76.2373065410     10196.2989638257    -31335.7194514716       411.0028655701     0.0041
      4702         8760         7365       -76.2406379558     10199.6963398523    -31329.1783610638       410.9163352924     0.0041
      4703         8760         7367       -76.2426103993     10201.7083707335    -31327.0646290517       410.8888900858     0.0041
      4704         8760         7607       -76.2425363310     10201.6328086234    -31329.0018015705       410.9144810193     0.0041
      4705         8760         7381       -76.2276020899     10186.4088150655    -31326.6714837540       410.8838449426     0.0042
      4706         8760         7542       -76.2229258084     10181.6464770953    -31324.7703399632       410.8590460807     0.0041
      4707         8760         7426       -76.2182448981     10176.8816550122    -31323.1996352571       410.8385583290     0.0041
      4708         8760         7374       -76.2173123905     10175.9326973195    -31331.4664102042       410.9477550578     0.0041
      4709         8760         7296       -76.2209872259     10179.6728722099    -31325.5049115891       410.8694529340     0.0041
      4710         8760         7463       -76.2103191579     10168.8189185977    -31327.8702747546       410.9019411199     0.0041
      4711         8760         7453       -76.1936617392     10151.8943909847    -31325.6929108982       410.8743220389     0.0042
      4712         8760         7434       -76.2066310613     10165.0692513999    -31328.1458818084       410.9059814880     0.0041
      4713         8760         7414       -76.2128566198     10171.3995450501    -31327.2226866658       410.8928825498     0.0041
      4714         8760         7353       -76.2159236401     10174.5196123931    -31332.8140415581       410.9671991340     0.0041
      4715         8760         7406       -76.2257970557     10184.5702992971    -31338.9250833892       411.0470163158     0.0042
      4716         8760         7369       -76.2205052940     10179.1822931533    -31332.6990969244       410.9652076825     0.0041
      4717         8760         7466       -76.2280127701     10186.8271592910    -31329.7858955717       410.9267379969     0.0041
      4718         8760         7484       -76.2342608207     10193.1939291808    -31326.2447412425       410.8803089109     0.0041
      4719         8760         7360       -76.2272061856     10186.0055386751    -31319.7675427538       410.7950558621     0.0042
      4720         8760         7412       -76.2286648525     10187.4914460187    -31317.8760777114       410.7706254562     0.0041
      4721         8760         7399       -76.2213165335     10180.0081021099    -31311.5592589175       410.6876938248     0.0041
      4722         8760         7370       -76.2277423898     10186.5517312083    -31313.5809924899       410.7134023730     0.0041
      4723         8760         7438       -76.2227943454     10181.5126269823    -31315.1461915622       410.7328421591     0.0041
      4724         8760         7352       -76.2198198137     10178.4845542370    -31313.6032583634       410.7123638308     0.0043
      4725         8760         7364       -76.2128191819     10171.3614655340    -31321.5363543020       410.8176027054     0.0041
      4726         8760         7410       -76.2254692806     10184.2364799201    -31333.5676970153       410.9763185478     0.0041
      4727         8760         7457       -76.2294712743     10188.3130206547    -31335.4078031154       410.9999958990     0.0041
      4728         8760         7403       -76.2445597361     10203.6972211321    -31340.5380172761       411.0673269344     0.0041
      4729         8760         7488       -76.2306736359     10189.5380979326    -31341.0418229306       411.0749995711     0.0041
      4730         8760         7380       -76.2287186437     10187.5462458667    -31339.0461334622       411.0493009077     0.0043
      4731         8760         7383       -76.2332061943     10192.1189847690    -31340.4558127206       411.0687422687     0.0041
      4732         8760         7388       -76.2216592420     10180.3569856145    -31337.3145238827       411.0287911334     0.0041
      4733         8760         7553       -76.2217403036     10180.4395096317    -31335.9014338271       411.0099477876     0.0041
      4734         8760         7489       -76.2152555734     10173.8399093406    -31334.9555329288       410.9967217186     0.0041
      4735         8760         7413       -76.2105720663     10169.0760998217    -31332.7229867709       410.9670426369     0.0041
      4736         8760         7329       -76.2151954214     10173.7787117887    -31336.1854037124       411.0130446358     0.0041
      4737         8760         7352       -76.2320768424     10190.9680008370    -31330.3691055264       410.9356001736     0.0041
      4738         8760         7495       -76.2253823017     10184.1478990133    -31333.7027164922       410.9790581783     0.0041
      4739         8760         7469       -76.2292998940     10188.1384145296    -31339.4628347183       411.0544766450     0.0041
      4740         8760         7408       -76.2328241941     10191.7296530253    -31350.4669912937       411.1990297421     0.0041
      4741         8760         7504       -76.2315678060     10190.4492566460    -31348.8782672182       411.1781791311     0.0041
      4742         8760         7433       -76.2169538452     10175.5678505575    -31352.2634952131       411.2225564183     0.0041
      4743         8760         7394       -76.2073000895     10165.7493459614    -31346.2968370746       411.1443493757     0.0041
      4744         8760         7454       -76.2138914744     10172.4521914689    -31343.9112280941       411.1135234732     0.0041
      4745         8760         7334       -76.2137156426     10172.2733289881    -31355.5284315527       411.2660258284     0.0041
      4746         8760         7454       -76.2209115428     10179.5958296551    -31354.8312977766       411.2561726285     0.0041
      4747         8760         7315       -76.2147086404     10173.2834836206    -31353.7333263642       411.2430313417     0.0041
      4748         8760         7311       -76.2227784836     10181.4964773254    -31353.3002063107       411.2369286401     0.0041
