User:
nsb37
Hostname:

CPU info:
Architecture:          x86_64
CPU op-mode(s):        32-bit, 64-bit
Byte Order:            Little Endian
CPU(s):                16
On-line CPU(s) list:   0-15
Thread(s) per core:    2
Core(s) per socket:    8
Socket(s):             1
NUMA node(s):          1
Vendor ID:             GenuineIntel
CPU family:            6
Model:                 85
Model name:            Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz
Stepping:              4
CPU MHz:               1544.062
Computation started at:
Wed 25 Nov 11:20:40 GMT 2020
git commit: 2dc9da2c14d8b29bbb58a979480699b27e79f1a4, branch: master, compiled at: Wed 25 Nov 11:13:16 GMT 2020

Number of MPI processes used: 4

{
    "sampling": {
        "tau": "0.001",
        "maxIter": "30000",
        "seed": "100",
        "shiftDamping": "0.01",
        "initialShift": "0.0",
        "initialPop": "50.0",
        "targetPop": "1000.0",
        "mainMemoryFac": "10.0",
        "spawnMemoryFac": "10.0",
        "initiator": "true"
    }
}

Starting heat bath construction
Heat bath construction done
Hartree--Fock energy: -128.496

#  1. Iter     2. nDets  3. nSpawned           4. Shift_1        5. nWalkers_1      6. Energy_Num_1    7. Energy_Denom_1    8. Time
       271          157           23      -128.4963497305       221.2629598844     -6685.0914447427        51.9596419941     0.0001
       272          157           31      -128.4963497305       219.8824484220     -6685.0461960863        51.9596419941     0.0002
       273          157           24      -128.4963497305       222.5107784417     -6685.0825373219        51.9596419941     0.0001
       274          158           23      -128.4963497305       223.5488702424     -6685.1354724072        51.9596419941     0.0002
       275          159           30      -128.4963497305       226.3923527675     -6685.2537307194        51.9596419941     0.0001
       276          160           28      -128.4963497305       227.3932970323     -6685.2155282573        51.9596419941     0.0002
       277          161           29      -128.4963497305       227.5880534907     -6685.1833461536        51.9596419941     0.0002
       278          161           28      -128.4963497305       227.5094794863     -6685.1731405720        51.9596419941     0.0002
       279          161           26      -128.4963497305       223.3040745217     -6684.8871411157        51.9596419941     0.0002
       280          161           29      -128.4963497305       223.9182217081     -6684.9252353989        51.9596419941     0.0002
       281          162           18      -128.4963497305       224.7630540192     -6684.9426466679        51.9596419941     0.0002
       282          162           29      -128.4963497305       221.6807631566     -6684.7013304991        51.9596419941     0.0002
       283          162           27      -128.4963497305       223.4381246888     -6684.7592808780        51.9596419941     0.0002
       284          163           27      -128.4963497305       226.6536114618     -6684.8307789277        51.9596419941     0.0002
       285          163           21      -128.4963497305       222.4528521361     -6684.7110135515        51.9596419941     0.0001
       286          163           20      -128.4963497305       224.5291970008     -6684.8957474163        51.9596419941     0.0002
       287          163           27      -128.4963497305       222.4736786525     -6684.8215721117        51.9596419941     0.0002
       288          163           27      -128.4963497305       222.5214263510     -6684.8917013200        51.9596419941     0.0002
       289          163           26      -128.4963497305       222.2240901933     -6684.8472191518        51.9596419941     0.0002
       290          163           26      -128.4963497305       222.4468130867     -6684.8466248563        51.9596419941     0.0002
       291          163           26      -128.4963497305       221.4012603274     -6684.8146989263        51.9596419941     0.0001
       292          163           29      -128.4963497305       221.9699199199     -6684.8326933641        51.9596419941     0.0001
       293          164           24      -128.4963497305       222.8878539219     -6684.8769114798        51.9596419941     0.0003
       294          164           27      -128.4963497305       224.5164144659     -6684.8659136839        51.9596419941     0.0002
       295          165           23      -128.4963497305       225.1048339213     -6684.9912134053        51.9596419941     0.0002
       296          166           30      -128.4963497305       226.8848188694     -6685.1521369829        51.9596419941     0.0002
       297          166           28      -128.4963497305       226.6093611161     -6685.0848784323        51.9596419941     0.0002
       298          166           32      -128.4963497305       227.7864037236     -6685.2422854801        51.9596419941     0.0002
       299          167           29      -128.4963497305       226.3468707745     -6684.9952034262        51.9596419941     0.0002
       300          167           26      -128.4963497305       225.2726230411     -6684.9786259493        51.9596419941     0.0002
       301          167           25      -128.4963497305       222.8445743744     -6684.6501213026        51.9596419941     0.0001
       302          167           15      -128.4963497305       222.5899306938     -6684.6494196874        51.9596419941     0.0002
       303          167           31      -128.4963497305       223.2016283732     -6684.6601306569        51.9596419941     0.0002
       304          167           28      -128.4963497305       224.0031862564     -6684.6608869776        51.9596419941     0.0001
       305          170           18      -128.4963497305       225.5855041600     -6684.5973519158        51.9596419941     0.0002
       306          171           32      -128.4963497305       226.1764849703     -6684.6203745523        51.9596419941     0.0002
       307          171           31      -128.4963497305       227.7755698821     -6684.7019756509        51.9596419941     0.0001
       308          173           27      -128.4963497305       229.3782191242     -6684.6645619540        51.9596419941     0.0002
       309          173           26      -128.4963497305       228.1915908911     -6684.6702856350        51.9596419941     0.0002
       310          173           23      -128.4963497305       231.7840134853     -6684.7818012562        51.9596419941     0.0002
       311          173           29      -128.4963497305       230.0808748276     -6684.6830496832        51.9596419941     0.0001
       312          175           33      -128.4963497305       232.7837926343     -6684.6902566698        51.9596419941     0.0001
       313          176           25      -128.4963497305       230.7133538728     -6684.3758412129        51.9596419941     0.0002
       314          176           34      -128.4963497305       233.8666368332     -6684.4779711708        51.9596419941     0.0002
       315          176           29      -128.4963497305       232.4719204993     -6684.6019840979        51.9596419941     0.0002
       316          176           28      -128.4963497305       234.1067612908     -6684.6093735006        51.9596419941     0.0002
       317          176           27      -128.4963497305       234.6116529013     -6684.6286344822        51.9596419941     0.0002
       318          176           21      -128.4963497305       234.6830722031     -6684.7765260207        51.9596419941     0.0002
       319          176           33      -128.4963497305       232.7051303137     -6684.6579589722        51.9596419941     0.0002
       320          176           30      -128.4963497305       229.4527443275     -6684.5246706266        51.9596419941     0.0001
       321          176           20      -128.4963497305       232.8868514558     -6684.8286450161        51.9596419941     0.0002
       322          176           35      -128.4963497305       235.0728614397     -6684.9010889459        51.9596419941     0.0002
       323          176           27      -128.4963497305       234.1020539194     -6684.9440653892        51.9596419941     0.0001
       324          176           28      -128.4963497305       236.0010647780     -6685.1102343984        51.9596419941     0.0002
       325          177           25      -128.4963497305       235.6367492585     -6685.1298724110        51.9596419941     0.0002
       326          177           23      -128.4963497305       234.6991997889     -6685.0924351381        51.9596419941     0.0002
       327          178           35      -128.4963497305       239.1866226095     -6685.5005398295        51.9596419941     0.0002
       328          178           25      -128.4963497305       240.8027037221     -6685.4286680792        51.9596419941     0.0002
       329          178           39      -128.4963497305       240.4855446867     -6685.4018969409        51.9596419941     0.0001
       330          178           23      -128.4963497305       240.2094119593     -6685.3769691478        51.9596419941     0.0002
       331          178           39      -128.4963497305       242.3508301662     -6685.5570103512        51.9596419941     0.0001
       332          178           25      -128.4963497305       243.1513548569     -6685.8649026715        51.9596419941     0.0002
       333          178           29      -128.4963497305       242.5311130468     -6685.8711547538        51.9596419941     0.0002
       334          178           23      -128.4963497305       242.7604965947     -6685.7411423139        51.9596419941     0.0002
       335          179           33      -128.4963497305       241.3754595201     -6685.7032357465        51.9596419941     0.0003
       336          179           35      -128.4963497305       242.1559094992     -6685.5100163964        51.9596419941     0.0002
       337          179           33      -128.4963497305       244.1057156509     -6685.5173924499        51.9596419941     0.0002
       338          179           34      -128.4963497305       243.8663960702     -6685.4742724704        51.9596419941     0.0002
       339          179           28      -128.4963497305       244.5045164381     -6685.4680119819        51.9596419941     0.0002
       340          180           33      -128.4963497305       248.1489653278     -6685.7109593493        51.9596419941     0.0001
